Nº Aquisição Horário     Data        Canal 1 [°C] 
01743        12:02:01 PM 5/20/2015   31.6         
01744        12:03:01 PM 5/20/2015   31.6         
01745        12:04:01 PM 5/20/2015   31.6         
01746        12:05:01 PM 5/20/2015   31.6         
01747        12:06:01 PM 5/20/2015   31.6         
01748        12:07:01 PM 5/20/2015   31.6         
01749        12:08:01 PM 5/20/2015   31.6         
01750        12:09:01 PM 5/20/2015   31.6         
01751        12:10:01 PM 5/20/2015   31.6         
01752        12:11:01 PM 5/20/2015   31.6         
01753        12:12:01 PM 5/20/2015   31.6         
01754        12:13:01 PM 5/20/2015   31.6         
01755        12:14:01 PM 5/20/2015   31.6         
01756        12:15:01 PM 5/20/2015   31.6         
01757        12:16:01 PM 5/20/2015   31.7         
01758        12:17:01 PM 5/20/2015   31.7         
01759        12:18:01 PM 5/20/2015   31.7         
01760        12:19:01 PM 5/20/2015   31.7         
01761        12:20:01 PM 5/20/2015   31.7         
01762        12:21:01 PM 5/20/2015   31.8         
01763        12:22:01 PM 5/20/2015   31.8         
01764        12:23:01 PM 5/20/2015   31.8         
01765        12:24:01 PM 5/20/2015   31.8         
01766        12:25:01 PM 5/20/2015   31.8         
01767        12:26:01 PM 5/20/2015   31.8         
01768        12:27:01 PM 5/20/2015   31.8         
01769        12:28:01 PM 5/20/2015   31.8         
01770        12:29:01 PM 5/20/2015   31.8         
01771        12:30:01 PM 5/20/2015   31.8         
01772        12:31:01 PM 5/20/2015   31.8         
01773        12:32:01 PM 5/20/2015   31.8         
01774        12:33:01 PM 5/20/2015   31.8         
01775        12:34:01 PM 5/20/2015   31.8         
01776        12:35:01 PM 5/20/2015   31.8         
01777        12:36:01 PM 5/20/2015   31.8         
01778        12:37:01 PM 5/20/2015   31.8         
01779        12:38:01 PM 5/20/2015   31.8         
01780        12:39:01 PM 5/20/2015   31.8         
01781        12:40:01 PM 5/20/2015   31.8         
01782        12:41:01 PM 5/20/2015   31.8         
01783        12:42:01 PM 5/20/2015   31.8         
01784        12:43:01 PM 5/20/2015   31.8         
01785        12:44:01 PM 5/20/2015   31.7         
01786        12:45:01 PM 5/20/2015   31.7         
01787        12:46:01 PM 5/20/2015   31.7         
01788        12:47:01 PM 5/20/2015   31.7         
01789        12:48:01 PM 5/20/2015   31.7         
01790        12:49:01 PM 5/20/2015   31.7         
01791        12:50:01 PM 5/20/2015   31.7         
01792        12:51:01 PM 5/20/2015   31.7         
01793        12:52:01 PM 5/20/2015   31.7         
01794        12:53:01 PM 5/20/2015   31.7         
01795        12:54:01 PM 5/20/2015   31.7         
01796        12:55:01 PM 5/20/2015   31.7         
01797        12:56:01 PM 5/20/2015   31.7         
01798        12:57:01 PM 5/20/2015   31.7         
01799        12:58:01 PM 5/20/2015   31.7         
01800        12:59:01 PM 5/20/2015   31.7         
01801        1:00:01 PM  5/20/2015   31.7         
01802        1:01:01 PM  5/20/2015   31.7         
01803        1:02:01 PM  5/20/2015   31.7         
01804        1:03:01 PM  5/20/2015   31.7         
01805        1:04:01 PM  5/20/2015   31.7         
01806        1:05:01 PM  5/20/2015   31.7         
01807        1:06:01 PM  5/20/2015   31.7         
01808        1:07:01 PM  5/20/2015   31.7         
01809        1:08:01 PM  5/20/2015   31.8         
01810        1:09:01 PM  5/20/2015   31.8         
01811        1:10:01 PM  5/20/2015   31.8         
01812        1:11:01 PM  5/20/2015   31.8         
01813        1:12:01 PM  5/20/2015   31.8         
01814        1:13:01 PM  5/20/2015   31.9         
01815        1:14:01 PM  5/20/2015   31.9         
01816        1:15:01 PM  5/20/2015   31.9         
01817        1:16:01 PM  5/20/2015   31.9         
01818        1:17:01 PM  5/20/2015   31.9         
01819        1:18:01 PM  5/20/2015   31.9         
01820        1:19:01 PM  5/20/2015   31.9         
01821        1:20:01 PM  5/20/2015   32.0         
01822        1:21:01 PM  5/20/2015   32.0         
01823        1:22:01 PM  5/20/2015   32.0         
01824        1:23:01 PM  5/20/2015   32.0         
01825        1:24:01 PM  5/20/2015   32.0         
01826        1:25:01 PM  5/20/2015   32.0         
01827        1:26:01 PM  5/20/2015   32.0         
01828        1:27:01 PM  5/20/2015   32.0         
01829        1:28:01 PM  5/20/2015   32.0         
01830        1:29:01 PM  5/20/2015   32.0         
01831        1:30:01 PM  5/20/2015   32.0         
01832        1:31:01 PM  5/20/2015   32.0         
01833        1:32:01 PM  5/20/2015   32.0         
01834        1:33:01 PM  5/20/2015   32.0         
01835        1:34:01 PM  5/20/2015   32.0         
01836        1:35:01 PM  5/20/2015   32.0         
01837        1:36:01 PM  5/20/2015   32.0         
01838        1:37:01 PM  5/20/2015   32.0         
01839        1:38:01 PM  5/20/2015   32.0         
01840        1:39:01 PM  5/20/2015   32.0         
01841        1:40:01 PM  5/20/2015   32.0         
01842        1:41:01 PM  5/20/2015   32.0         
01843        1:42:01 PM  5/20/2015   32.0         
01844        1:43:01 PM  5/20/2015   32.0         
01845        1:44:01 PM  5/20/2015   32.0         
01846        1:45:01 PM  5/20/2015   32.0         
01847        1:46:01 PM  5/20/2015   32.0         
01848        1:47:01 PM  5/20/2015   32.0         
01849        1:48:01 PM  5/20/2015   32.0         
01850        1:49:01 PM  5/20/2015   32.0         
01851        1:50:01 PM  5/20/2015   32.1         
01852        1:51:01 PM  5/20/2015   32.1         
01853        1:52:01 PM  5/20/2015   32.1         
01854        1:53:01 PM  5/20/2015   32.1         
01855        1:54:01 PM  5/20/2015   32.1         
01856        1:55:01 PM  5/20/2015   32.1         
01857        1:56:01 PM  5/20/2015   32.1         
01858        1:57:01 PM  5/20/2015   32.2         
01859        1:58:01 PM  5/20/2015   32.2         
01860        1:59:01 PM  5/20/2015   32.2         
01861        2:00:01 PM  5/20/2015   32.2         
01862        2:01:01 PM  5/20/2015   32.3         
01863        2:02:01 PM  5/20/2015   32.3         
01864        2:03:01 PM  5/20/2015   32.3         
01865        2:04:01 PM  5/20/2015   32.4         
01866        2:05:01 PM  5/20/2015   32.4         
01867        2:06:01 PM  5/20/2015   32.4         
01868        2:07:01 PM  5/20/2015   32.4         
01869        2:08:01 PM  5/20/2015   32.4         
01870        2:09:01 PM  5/20/2015   32.4         
01871        2:10:01 PM  5/20/2015   32.4         
01872        2:11:01 PM  5/20/2015   32.4         
01873        2:12:01 PM  5/20/2015   32.4         
01874        2:13:01 PM  5/20/2015   32.4         
01875        2:14:01 PM  5/20/2015   32.4         
01876        2:15:01 PM  5/20/2015   32.4         
01877        2:16:01 PM  5/20/2015   32.4         
01878        2:17:01 PM  5/20/2015   32.4         
01879        2:18:01 PM  5/20/2015   32.4         
01880        2:19:01 PM  5/20/2015   32.4         
01881        2:20:01 PM  5/20/2015   32.4         
01882        2:21:01 PM  5/20/2015   32.4         
01883        2:22:01 PM  5/20/2015   32.4         
01884        2:23:01 PM  5/20/2015   32.4         
01885        2:24:01 PM  5/20/2015   32.4         
01886        2:25:01 PM  5/20/2015   32.4         
01887        2:26:01 PM  5/20/2015   32.4         
01888        2:27:01 PM  5/20/2015   32.4         
01889        2:28:01 PM  5/20/2015   32.4         
01890        2:29:01 PM  5/20/2015   32.4         
01891        2:30:01 PM  5/20/2015   32.4         
01892        2:31:01 PM  5/20/2015   32.3         
01893        2:32:01 PM  5/20/2015   32.3         
01894        2:33:01 PM  5/20/2015   32.3         
01895        2:34:01 PM  5/20/2015   32.3         
01896        2:35:01 PM  5/20/2015   32.3         
01897        2:36:01 PM  5/20/2015   32.3         
01898        2:37:01 PM  5/20/2015   32.3         
01899        2:38:01 PM  5/20/2015   32.3         
01900        2:39:01 PM  5/20/2015   32.3         
01901        2:40:01 PM  5/20/2015   32.3         
01902        2:41:01 PM  5/20/2015   32.3         
01903        2:42:01 PM  5/20/2015   32.2         
01904        2:43:01 PM  5/20/2015   32.2         
01905        2:44:01 PM  5/20/2015   32.2         
01906        2:45:01 PM  5/20/2015   32.2         
01907        2:46:01 PM  5/20/2015   32.2         
01908        2:47:01 PM  5/20/2015   32.2         
01909        2:48:01 PM  5/20/2015   32.2         
01910        2:49:01 PM  5/20/2015   32.2         
01911        2:50:01 PM  5/20/2015   32.2         
01912        2:51:01 PM  5/20/2015   32.2         
01913        2:52:01 PM  5/20/2015   32.2         
01914        2:53:01 PM  5/20/2015   32.2         
01915        2:54:01 PM  5/20/2015   32.2         
01916        2:55:01 PM  5/20/2015   32.1         
01917        2:56:01 PM  5/20/2015   32.1         
01918        2:57:01 PM  5/20/2015   32.1         
01919        2:58:01 PM  5/20/2015   32.1         
01920        2:59:01 PM  5/20/2015   32.1         
01921        3:00:01 PM  5/20/2015   32.1         
01922        3:01:01 PM  5/20/2015   32.1         
01923        3:02:01 PM  5/20/2015   32.1         
01924        3:03:01 PM  5/20/2015   32.1         
01925        3:04:01 PM  5/20/2015   32.1         
01926        3:05:01 PM  5/20/2015   32.1         
01927        3:06:01 PM  5/20/2015   32.1         
01928        3:07:01 PM  5/20/2015   32.1         
01929        3:08:01 PM  5/20/2015   32.1         
01930        3:09:01 PM  5/20/2015   32.1         
01931        3:10:01 PM  5/20/2015   32.1         
01932        3:11:01 PM  5/20/2015   32.1         
01933        3:12:01 PM  5/20/2015   32.1         
01934        3:13:01 PM  5/20/2015   32.1         
01935        3:14:01 PM  5/20/2015   32.1         
01936        3:15:01 PM  5/20/2015   32.1         
01937        3:16:01 PM  5/20/2015   32.1         
01938        3:17:01 PM  5/20/2015   32.1         
01939        3:18:01 PM  5/20/2015   32.1         
01940        3:19:01 PM  5/20/2015   32.1         
01941        3:20:01 PM  5/20/2015   32.1         
01942        3:21:01 PM  5/20/2015   32.1         
01943        3:22:01 PM  5/20/2015   32.0         
01944        3:23:01 PM  5/20/2015   32.0         
01945        3:24:01 PM  5/20/2015   32.0         
01946        3:25:01 PM  5/20/2015   32.0         
01947        3:26:01 PM  5/20/2015   32.0         
01948        3:27:01 PM  5/20/2015   32.0         
01949        3:28:01 PM  5/20/2015   32.0         
01950        3:29:01 PM  5/20/2015   32.0         
01951        3:30:01 PM  5/20/2015   32.0         
01952        3:31:01 PM  5/20/2015   32.0         
01953        3:32:01 PM  5/20/2015   32.0         
01954        3:33:01 PM  5/20/2015   32.0         
01955        3:34:01 PM  5/20/2015   32.0         
01956        3:35:01 PM  5/20/2015   32.0         
01957        3:36:01 PM  5/20/2015   31.9         
01958        3:37:01 PM  5/20/2015   31.9         
01959        3:38:01 PM  5/20/2015   31.9         
01960        3:39:01 PM  5/20/2015   31.9         
01961        3:40:01 PM  5/20/2015   31.9         
01962        3:41:01 PM  5/20/2015   31.9         
01963        3:42:01 PM  5/20/2015   31.9         
01964        3:43:01 PM  5/20/2015   31.9         
01965        3:44:01 PM  5/20/2015   31.9         
01966        3:45:01 PM  5/20/2015   31.9         
01967        3:46:01 PM  5/20/2015   31.9         
01968        3:47:01 PM  5/20/2015   31.9         
01969        3:48:01 PM  5/20/2015   31.9         
01970        3:49:01 PM  5/20/2015   31.9         
01971        3:50:01 PM  5/20/2015   31.9         
01972        3:51:01 PM  5/20/2015   31.9         
01973        3:52:01 PM  5/20/2015   31.9         
01974        3:53:01 PM  5/20/2015   31.9         
01975        3:54:01 PM  5/20/2015   31.8         
01976        3:55:01 PM  5/20/2015   31.8         
01977        3:56:01 PM  5/20/2015   31.8         
01978        3:57:01 PM  5/20/2015   31.8         
01979        3:58:01 PM  5/20/2015   31.8         
01980        3:59:01 PM  5/20/2015   31.8         
01981        4:00:01 PM  5/20/2015   31.8         
01982        4:01:01 PM  5/20/2015   31.8         
01983        4:02:01 PM  5/20/2015   31.8         
01984        4:03:01 PM  5/20/2015   31.8         
01985        4:04:01 PM  5/20/2015   31.8         
01986        4:05:01 PM  5/20/2015   31.8         
01987        4:06:01 PM  5/20/2015   31.8         
01988        4:07:01 PM  5/20/2015   31.8         
01989        4:08:01 PM  5/20/2015   31.8         
01990        4:09:01 PM  5/20/2015   31.8         
01991        4:10:01 PM  5/20/2015   31.8         
01992        4:11:01 PM  5/20/2015   31.8         
01993        4:12:01 PM  5/20/2015   31.7         
01994        4:13:01 PM  5/20/2015   31.7         
01995        4:14:01 PM  5/20/2015   31.7         
01996        4:15:01 PM  5/20/2015   31.7         
01997        4:16:01 PM  5/20/2015   31.7         
01998        4:17:01 PM  5/20/2015   31.7         
01999        4:18:01 PM  5/20/2015   31.7         
02000        4:19:01 PM  5/20/2015   31.7         
02001        4:20:01 PM  5/20/2015   31.7         
02002        4:21:01 PM  5/20/2015   31.7         
02003        4:22:01 PM  5/20/2015   31.7         
02004        4:23:01 PM  5/20/2015   31.7         
02005        4:24:01 PM  5/20/2015   31.7         
02006        4:25:01 PM  5/20/2015   31.7         
02007        4:26:01 PM  5/20/2015   31.7         
02008        4:27:01 PM  5/20/2015   31.7         
02009        4:28:01 PM  5/20/2015   31.6         
02010        4:29:01 PM  5/20/2015   31.6         
02011        4:30:01 PM  5/20/2015   31.6         
02012        4:31:01 PM  5/20/2015   31.6         
02013        4:32:01 PM  5/20/2015   31.6         
02014        4:33:01 PM  5/20/2015   31.6         
02015        4:34:01 PM  5/20/2015   31.6         
02016        4:35:01 PM  5/20/2015   31.6         
02017        4:36:01 PM  5/20/2015   31.6         
02018        4:37:01 PM  5/20/2015   31.6         
02019        4:38:01 PM  5/20/2015   31.6         
02020        4:39:01 PM  5/20/2015   31.6         
02021        4:40:01 PM  5/20/2015   31.5         
02022        4:41:01 PM  5/20/2015   31.5         
02023        4:42:01 PM  5/20/2015   31.5         
02024        4:43:01 PM  5/20/2015   31.5         
02025        4:44:01 PM  5/20/2015   31.5         
02026        4:45:01 PM  5/20/2015   31.5         
02027        4:46:01 PM  5/20/2015   31.5         
02028        4:47:01 PM  5/20/2015   31.5         
02029        4:48:01 PM  5/20/2015   31.5         
02030        4:49:01 PM  5/20/2015   31.5         
02031        4:50:01 PM  5/20/2015   31.4         
02032        4:51:01 PM  5/20/2015   31.4         
02033        4:52:01 PM  5/20/2015   31.4         
02034        4:53:01 PM  5/20/2015   31.4         
02035        4:54:01 PM  5/20/2015   31.4         
02036        4:55:01 PM  5/20/2015   31.4         
02037        4:56:01 PM  5/20/2015   31.4         
02038        4:57:01 PM  5/20/2015   31.4         
02039        4:58:01 PM  5/20/2015   31.3         
02040        4:59:01 PM  5/20/2015   31.3         
02041        5:00:01 PM  5/20/2015   31.3         
02042        5:01:01 PM  5/20/2015   31.3         
02043        5:02:01 PM  5/20/2015   31.3         
02044        5:03:01 PM  5/20/2015   31.3         
02045        5:04:01 PM  5/20/2015   31.3         
02046        5:05:01 PM  5/20/2015   31.3         
02047        5:06:01 PM  5/20/2015   31.3         
02048        5:07:01 PM  5/20/2015   31.3         
02049        5:08:01 PM  5/20/2015   31.3         
02050        5:09:01 PM  5/20/2015   31.3         
02051        5:10:01 PM  5/20/2015   31.3         
02052        5:11:01 PM  5/20/2015   31.3         
02053        5:12:01 PM  5/20/2015   31.3         
02054        5:13:01 PM  5/20/2015   31.2         
02055        5:14:01 PM  5/20/2015   31.2         
02056        5:15:01 PM  5/20/2015   31.2         
02057        5:16:01 PM  5/20/2015   31.2         
02058        5:17:01 PM  5/20/2015   31.2         
02059        5:18:01 PM  5/20/2015   31.2         
02060        5:19:01 PM  5/20/2015   31.2         
02061        5:20:01 PM  5/20/2015   31.2         
02062        5:21:01 PM  5/20/2015   31.2         
02063        5:22:01 PM  5/20/2015   31.2         
02064        5:23:01 PM  5/20/2015   31.2         
02065        5:24:01 PM  5/20/2015   31.2         
02066        5:25:01 PM  5/20/2015   31.2         
02067        5:26:01 PM  5/20/2015   31.2         
02068        5:27:01 PM  5/20/2015   31.2         
02069        5:28:01 PM  5/20/2015   31.1         
02070        5:29:01 PM  5/20/2015   31.1         
02071        5:30:01 PM  5/20/2015   31.1         
02072        5:31:01 PM  5/20/2015   31.1         
02073        5:32:01 PM  5/20/2015   31.1         
02074        5:33:01 PM  5/20/2015   31.1         
02075        5:34:01 PM  5/20/2015   31.1         
02076        5:35:01 PM  5/20/2015   31.1         
02077        5:36:01 PM  5/20/2015   31.1         
02078        5:37:01 PM  5/20/2015   31.1         
02079        5:38:01 PM  5/20/2015   31.1         
02080        5:39:01 PM  5/20/2015   31.1         
02081        5:40:01 PM  5/20/2015   31.0         
02082        5:41:01 PM  5/20/2015   31.0         
02083        5:42:01 PM  5/20/2015   31.0         
02084        5:43:01 PM  5/20/2015   31.0         
02085        5:44:01 PM  5/20/2015   31.0         
02086        5:45:01 PM  5/20/2015   31.0         
02087        5:46:01 PM  5/20/2015   31.0         
02088        5:47:01 PM  5/20/2015   31.0         
02089        5:48:01 PM  5/20/2015   31.0         
02090        5:49:01 PM  5/20/2015   31.0         
02091        5:50:01 PM  5/20/2015   31.0         
02092        5:51:01 PM  5/20/2015   30.9         
02093        5:52:01 PM  5/20/2015   30.9         
02094        5:53:01 PM  5/20/2015   30.9         
02095        5:54:01 PM  5/20/2015   30.9         
02096        5:55:01 PM  5/20/2015   30.9         
02097        5:56:01 PM  5/20/2015   30.9         
02098        5:57:01 PM  5/20/2015   30.9         
02099        5:58:01 PM  5/20/2015   30.9         
02100        5:59:01 PM  5/20/2015   30.9         
02101        6:00:01 PM  5/20/2015   30.9         
02102        6:01:01 PM  5/20/2015   30.9         
02103        6:02:01 PM  5/20/2015   30.9         
02104        6:03:01 PM  5/20/2015   30.9         
02105        6:04:01 PM  5/20/2015   30.9         
02106        6:05:01 PM  5/20/2015   30.9         
02107        6:06:01 PM  5/20/2015   30.9         
02108        6:07:01 PM  5/20/2015   30.9         
02109        6:08:01 PM  5/20/2015   30.8         
02110        6:09:01 PM  5/20/2015   30.8         
02111        6:10:01 PM  5/20/2015   30.8         
02112        6:11:01 PM  5/20/2015   30.8         
02113        6:12:01 PM  5/20/2015   30.8         
02114        6:13:01 PM  5/20/2015   30.8         
02115        6:14:01 PM  5/20/2015   30.8         
02116        6:15:01 PM  5/20/2015   30.8         
02117        6:16:01 PM  5/20/2015   30.8         
02118        6:17:01 PM  5/20/2015   30.8         
02119        6:18:01 PM  5/20/2015   30.8         
02120        6:19:01 PM  5/20/2015   30.8         
02121        6:20:01 PM  5/20/2015   30.8         
02122        6:21:01 PM  5/20/2015   30.8         
02123        6:22:01 PM  5/20/2015   30.8         
02124        6:23:01 PM  5/20/2015   30.8         
02125        6:24:01 PM  5/20/2015   30.7         
02126        6:25:01 PM  5/20/2015   30.7         
02127        6:26:01 PM  5/20/2015   30.7         
02128        6:27:01 PM  5/20/2015   30.7         
02129        6:28:01 PM  5/20/2015   30.7         
02130        6:29:01 PM  5/20/2015   30.7         
02131        6:30:01 PM  5/20/2015   30.7         
02132        6:31:01 PM  5/20/2015   30.7         
02133        6:32:01 PM  5/20/2015   30.7         
02134        6:33:01 PM  5/20/2015   30.7         
02135        6:34:01 PM  5/20/2015   30.6         
02136        6:35:01 PM  5/20/2015   30.6         
02137        6:36:01 PM  5/20/2015   30.6         
02138        6:37:01 PM  5/20/2015   30.6         
02139        6:38:01 PM  5/20/2015   30.6         
02140        6:39:01 PM  5/20/2015   30.6         
02141        6:40:01 PM  5/20/2015   30.6         
02142        6:41:01 PM  5/20/2015   30.6         
02143        6:42:01 PM  5/20/2015   30.6         
02144        6:43:01 PM  5/20/2015   30.6         
02145        6:44:01 PM  5/20/2015   30.6         
02146        6:45:01 PM  5/20/2015   30.6         
02147        6:46:01 PM  5/20/2015   30.6         
02148        6:47:01 PM  5/20/2015   30.6         
02149        6:48:01 PM  5/20/2015   30.5         
02150        6:49:01 PM  5/20/2015   30.5         
02151        6:50:01 PM  5/20/2015   30.5         
02152        6:51:01 PM  5/20/2015   30.5         
02153        6:52:01 PM  5/20/2015   30.5         
02154        6:53:01 PM  5/20/2015   30.5         
02155        6:54:01 PM  5/20/2015   30.5         
02156        6:55:01 PM  5/20/2015   30.5         
02157        6:56:01 PM  5/20/2015   30.5         
02158        6:57:01 PM  5/20/2015   30.5         
02159        6:58:01 PM  5/20/2015   30.5         
02160        6:59:01 PM  5/20/2015   30.5         
02161        7:00:01 PM  5/20/2015   30.5         
02162        7:01:01 PM  5/20/2015   30.5         
02163        7:02:01 PM  5/20/2015   30.5         
02164        7:03:01 PM  5/20/2015   30.5         
02165        7:04:01 PM  5/20/2015   30.4         
02166        7:05:01 PM  5/20/2015   30.4         
02167        7:06:01 PM  5/20/2015   30.4         
02168        7:07:01 PM  5/20/2015   30.4         
02169        7:08:01 PM  5/20/2015   30.4         
02170        7:09:01 PM  5/20/2015   30.4         
02171        7:10:01 PM  5/20/2015   30.4         
02172        7:11:01 PM  5/20/2015   30.4         
02173        7:12:01 PM  5/20/2015   30.4         
02174        7:13:01 PM  5/20/2015   30.4         
02175        7:14:01 PM  5/20/2015   30.4         
02176        7:15:01 PM  5/20/2015   30.4         
02177        7:16:01 PM  5/20/2015   30.4         
02178        7:17:01 PM  5/20/2015   30.4         
02179        7:18:01 PM  5/20/2015   30.4         
02180        7:19:01 PM  5/20/2015   30.4         
02181        7:20:01 PM  5/20/2015   30.4         
02182        7:21:01 PM  5/20/2015   30.3         
02183        7:22:01 PM  5/20/2015   30.3         
02184        7:23:01 PM  5/20/2015   30.3         
02185        7:24:01 PM  5/20/2015   30.3         
02186        7:25:01 PM  5/20/2015   30.3         
02187        7:26:01 PM  5/20/2015   30.3         
02188        7:27:01 PM  5/20/2015   30.3         
02189        7:28:01 PM  5/20/2015   30.3         
02190        7:29:01 PM  5/20/2015   30.3         
02191        7:30:01 PM  5/20/2015   30.3         
02192        7:31:01 PM  5/20/2015   30.3         
02193        7:32:01 PM  5/20/2015   30.3         
02194        7:33:01 PM  5/20/2015   30.3         
02195        7:34:01 PM  5/20/2015   30.3         
02196        7:35:01 PM  5/20/2015   30.3         
02197        7:36:01 PM  5/20/2015   30.3         
02198        7:37:01 PM  5/20/2015   30.3         
02199        7:38:01 PM  5/20/2015   30.3         
02200        7:39:01 PM  5/20/2015   30.2         
02201        7:40:01 PM  5/20/2015   30.2         
02202        7:41:01 PM  5/20/2015   30.2         
02203        7:42:01 PM  5/20/2015   30.2         
02204        7:43:01 PM  5/20/2015   30.2         
02205        7:44:01 PM  5/20/2015   30.2         
02206        7:45:01 PM  5/20/2015   30.2         
02207        7:46:01 PM  5/20/2015   30.2         
02208        7:47:01 PM  5/20/2015   30.2         
02209        7:48:01 PM  5/20/2015   30.2         
02210        7:49:01 PM  5/20/2015   30.2         
02211        7:50:01 PM  5/20/2015   30.2         
02212        7:51:01 PM  5/20/2015   30.2         
02213        7:52:01 PM  5/20/2015   30.2         
02214        7:53:01 PM  5/20/2015   30.2         
02215        7:54:01 PM  5/20/2015   30.1         
02216        7:55:01 PM  5/20/2015   30.1         
02217        7:56:01 PM  5/20/2015   30.1         
02218        7:57:01 PM  5/20/2015   30.1         
02219        7:58:01 PM  5/20/2015   30.1         
02220        7:59:01 PM  5/20/2015   30.1         
02221        8:00:01 PM  5/20/2015   30.1         
02222        8:01:01 PM  5/20/2015   30.1         
02223        8:02:01 PM  5/20/2015   30.1         
02224        8:03:01 PM  5/20/2015   30.1         
02225        8:04:01 PM  5/20/2015   30.1         
02226        8:05:01 PM  5/20/2015   30.1         
02227        8:06:01 PM  5/20/2015   30.1         
02228        8:07:01 PM  5/20/2015   30.1         
02229        8:08:01 PM  5/20/2015   30.1         
02230        8:09:01 PM  5/20/2015   30.1         
02231        8:10:01 PM  5/20/2015   30.1         
02232        8:11:01 PM  5/20/2015   30.0         
02233        8:12:01 PM  5/20/2015   30.0         
02234        8:13:01 PM  5/20/2015   30.0         
02235        8:14:01 PM  5/20/2015   30.0         
02236        8:15:01 PM  5/20/2015   30.0         
02237        8:16:01 PM  5/20/2015   30.0         
02238        8:17:01 PM  5/20/2015   30.0         
02239        8:18:01 PM  5/20/2015   30.0         
02240        8:19:01 PM  5/20/2015   30.0         
02241        8:20:01 PM  5/20/2015   30.0         
02242        8:21:01 PM  5/20/2015   30.0         
02243        8:22:01 PM  5/20/2015   30.0         
02244        8:23:01 PM  5/20/2015   30.0         
02245        8:24:01 PM  5/20/2015   30.0         
02246        8:25:01 PM  5/20/2015   30.0         
02247        8:26:01 PM  5/20/2015   30.0         
02248        8:27:01 PM  5/20/2015   30.0         
02249        8:28:01 PM  5/20/2015   30.0         
02250        8:29:01 PM  5/20/2015   29.9         
02251        8:30:01 PM  5/20/2015   29.9         
02252        8:31:01 PM  5/20/2015   29.9         
02253        8:32:01 PM  5/20/2015   29.9         
02254        8:33:01 PM  5/20/2015   29.9         
02255        8:34:01 PM  5/20/2015   29.9         
02256        8:35:01 PM  5/20/2015   29.9         
02257        8:36:01 PM  5/20/2015   29.9         
02258        8:37:01 PM  5/20/2015   29.9         
02259        8:38:01 PM  5/20/2015   29.9         
02260        8:39:01 PM  5/20/2015   29.9         
02261        8:40:01 PM  5/20/2015   29.9         
02262        8:41:01 PM  5/20/2015   29.9         
02263        8:42:01 PM  5/20/2015   29.9         
02264        8:43:01 PM  5/20/2015   29.9         
02265        8:44:01 PM  5/20/2015   29.9         
02266        8:45:01 PM  5/20/2015   29.8         
02267        8:46:01 PM  5/20/2015   29.8         
02268        8:47:01 PM  5/20/2015   29.8         
02269        8:48:01 PM  5/20/2015   29.8         
02270        8:49:01 PM  5/20/2015   29.8         
02271        8:50:01 PM  5/20/2015   29.8         
02272        8:51:01 PM  5/20/2015   29.8         
02273        8:52:01 PM  5/20/2015   29.8         
02274        8:53:01 PM  5/20/2015   29.8         
02275        8:54:01 PM  5/20/2015   29.8         
02276        8:55:01 PM  5/20/2015   29.8         
02277        8:56:01 PM  5/20/2015   29.8         
02278        8:57:01 PM  5/20/2015   29.8         
02279        8:58:01 PM  5/20/2015   29.8         
02280        8:59:01 PM  5/20/2015   29.8         
02281        9:00:01 PM  5/20/2015   29.8         
02282        9:01:01 PM  5/20/2015   29.8         
02283        9:02:01 PM  5/20/2015   29.7         
02284        9:03:01 PM  5/20/2015   29.7         
02285        9:04:01 PM  5/20/2015   29.7         
02286        9:05:01 PM  5/20/2015   29.7         
02287        9:06:01 PM  5/20/2015   29.7         
02288        9:07:01 PM  5/20/2015   29.7         
02289        9:08:01 PM  5/20/2015   29.7         
02290        9:09:01 PM  5/20/2015   29.7         
02291        9:10:01 PM  5/20/2015   29.7         
02292        9:11:01 PM  5/20/2015   29.7         
02293        9:12:01 PM  5/20/2015   29.7         
02294        9:13:01 PM  5/20/2015   29.7         
02295        9:14:01 PM  5/20/2015   29.7         
02296        9:15:01 PM  5/20/2015   29.7         
02297        9:16:01 PM  5/20/2015   29.7         
02298        9:17:01 PM  5/20/2015   29.7         
02299        9:18:01 PM  5/20/2015   29.7         
02300        9:19:01 PM  5/20/2015   29.7         
02301        9:20:01 PM  5/20/2015   29.7         
02302        9:21:01 PM  5/20/2015   29.7         
02303        9:22:01 PM  5/20/2015   29.7         
02304        9:23:01 PM  5/20/2015   29.6         
02305        9:24:01 PM  5/20/2015   29.6         
02306        9:25:01 PM  5/20/2015   29.6         
02307        9:26:01 PM  5/20/2015   29.6         
02308        9:27:01 PM  5/20/2015   29.6         
02309        9:28:01 PM  5/20/2015   29.6         
02310        9:29:01 PM  5/20/2015   29.6         
02311        9:30:01 PM  5/20/2015   29.6         
02312        9:31:01 PM  5/20/2015   29.6         
02313        9:32:01 PM  5/20/2015   29.6         
02314        9:33:01 PM  5/20/2015   29.6         
02315        9:34:01 PM  5/20/2015   29.6         
02316        9:35:01 PM  5/20/2015   29.6         
02317        9:36:01 PM  5/20/2015   29.6         
02318        9:37:01 PM  5/20/2015   29.6         
02319        9:38:01 PM  5/20/2015   29.6         
02320        9:39:01 PM  5/20/2015   29.6         
02321        9:40:01 PM  5/20/2015   29.6         
02322        9:41:01 PM  5/20/2015   29.6         
02323        9:42:01 PM  5/20/2015   29.5         
02324        9:43:01 PM  5/20/2015   29.5         
